GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES,,
750,315,1941RTA,10-February-2017,2017,2,Riots/Protests,Protesters (India),,6,,,0,60,India,Delhi,New Delhi,New Delhi,Dwarka ,28.5778,77.0503,1,The Times of India (TOI),"A group of over 50 women launched an indefinite protest outside a wine and beer shop under Delhi Tourism and Transport Development Corporation (DTTDC), demanding that it be shut down as it stands barely 30 metres from a government school in southwest Delhi's Dwarka. ",0,,
750,50,1942RTA,10-February-2017,2017,1,Riots/Protests,Protesters (India),Labour Group (India),6,,,0,60,India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.3840,78.4563,1,Times of India,"Hundreds of drivers in Hyderabad took to the streets to protest against Ola and Uber. The drivers, part of the Telangana Cab Drivers and Owners Association, begged at a traffic signal in a semi-nude condition to highlight their plight. ",0,,
750,78,1943RTA,10-February-2017,2017,1,Riots/Protests,Protesters (India),,6,,,0,60,India,Nagaland,,,Kohima,25.6576,94.1051,3,Asian News International (ANI),State-wide protest demanding resignation of Chief Minister T.R. Zeliang continued. The protesters are not allowing the functioning of government offices and preventing government vehicles to ply on the roads.,0,,
750,165,1944RTA,10-February-2017,2017,1,Riots/Protests,Protesters (India),Indian National Congress,6,,,0,60,India,Punjab,Bathinda ,Rampura Phul,Mehraj,30.3156,75.1909,1,Hindustan Times,"Following the emerging of a video showing a Congress worker from Bhai Rupa village being forced to strip by police men, Congress workers on Friday took out a protest march at Mehraj village in Bathinda district, demanding that the police register a case against SAD leaders on whose pressure cops forced the victim to strip.",0,,
750,126,1945RTA,10-February-2017,2017,1,Riots/Protests,Protesters (India),Students (India),6,,,0,60,India,Delhi,New Delhi,New Delhi,New Delhi,28.6357,77.2244,1,DNA,"Members of the Jawaharlal Nehru University Students Union (JNUSU) sat on a dharna at the administrative building on campus on Friday, demanding revocation of the May 5 2016 regulations on the new admission process. Later in the day, the JNU Teachers' Association (JNUTA) along with students held a protest march towards the Parliament. Day 2",0,,
750,163,1946RTA,10-February-2017,2017,1,Riots/Protests,Protesters (India),Labour Group (India),6,,,0,60,India,Delhi,New Delhi,New Delhi,New Delhi,28.6357,77.2244,1,Hindustan Times,"Cab drivers staged a protest against mobile-based cab aggregators Ola and Uber at Jantar Mantar in New Delhi on Friday, raising various demands, including non-lowering of rates, life insurance for drivers and non-preference for taxis owned by the firms. Cabs owned by the firms were stopped by protesters across the city and passengers forced out of the vehicles by protesting drivers. Day 1",0,,
750,181,1947RTA,10-February-2017,2017,1,Riots/Protests,Protesters (India),AAP: Aam Aadmi Party,6,,,0,60,India,Punjab,Patiala,Patiala ,Patiala,30.3362,76.3922,1,The Tribune,Residents of the nearby areas led by Sarabjeet Ukhla (AAP) staged a protest against the dumping of garbage close to various educational institutions in Patiala city. Day 3,0,,
750,177,1948RTA,10-February-2017,2017,1,Riots/Protests,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,India,Punjab,Kapurthala ,Phagwara ,Phagwara ,31.2245,75.7738,1,The Tribune,"Led by former Congress minister Joginder Singh Mann, party workers staged a protest in front of the office of SP in Phagwara on Friday, demanding action against the two SHOs  who had raided the house of Congress supporter Vivek Chadha who has been accused of attempting to molest a BJP councillor and attacking her husband.",0,,
750,45,1949RTA,10-February-2017,2017,1,Riots/Protests,Protesters (India),,6,,,0,60,India,Puducherry,Puducherry,Puducherry,Puducherry,11.9338,79.8297,1,United News of India,Fishermen in Puducherry held a demonstration to protest the delay in the dredging of the estuary of the fishing harbour.,0,,
750,164,1950RTA,10-February-2017,2017,1,Riots/Protests,Protesters (India),Students (India),6,,,0,60,India,Delhi,New Delhi,New Delhi,Rohini,28.7405,77.1009,1,Hindustan Times,"Around 150 students and their parents of Government Girls/Boys Senior Secondary School, Shahbad Dairy in Rohini locality of New Delhi, blocked the Bawana Road on Friday to protest against ""constant threat and harassments"" that the students were being subjected to.",0,,
750,134,1951RTA,10-February-2017,2017,1,Riots/Protests,Protesters (India),,6,,,0,60,India,Gujarat,Surat,Surat,Surat,21.1959,72.8302,1,Times of India (Electronic Edition),"Inhabitants of coastal villages like Budia, Jiav, Dipli and others staged a dharna near MTB College in Surat city on Friday, demanding the closure of an industrial unit located about 200m from Budia village. The dharna was staged under the banner of Kantha Vibhag Yuva Koli Samaj Parivartan Trust.",0,,
750,208,1952RTA,10-February-2017,2017,1,Riots/Protests,Protesters (India),Students (India),6,,,0,60,India,Gujarat,Surat,Surat,Surat,21.1959,72.8302,1,The Times of India (TOI),"Students of Samras Hostel, on the Veer Narmad South Gujarat University (VNSGU) campus in Surat, staged  a dharna on Friday to protest the lack of basic amenities at the hostel. ",0,,
750,97,1953RTA,10-February-2017,2017,1,Riots/Protests,Protesters (India),Labour Group (India),6,,,0,60,India,Assam,Tinsukia,Tinsukia,Tinsukia,27.4923,95.3467,1,Assam Tribune (India),"The three-day dharna programme staged by the civic body employees that began on February 8 last in Tinsukia concluded today. Beside the sit-in dharna, the members of the Tinsukia branch of All Assam Municipal Employees' Union organised a rally February 8. [Day 3]",0,,
750,99,1954RTA,10-February-2017,2017,2,Riots/Protests,Protesters (India),Students (India),6,,,0,60,India,Assam,Tinsukia,Tinsukia,Tinsukia,27.4923,95.3467,1,Assam Tribune (India),"Tinsukia district committee of All Assam Hindu Students' Union (AAHSU) submitted a memorandum and protested, demanding that encroachers on footpaths of Tinsukia town should be evicted so that the pedestrians can make hassle-free movements.",0,,
750,182,1955RTA,10-February-2017,2017,1,Riots/Protests,Protesters (India),AAP: Aam Aadmi Party,6,,,0,60,India,Punjab,Ajitgarh,Zirakpur,Zirakpur,30.6562,76.8209,1,The Tribune,"Manpreet Kaur Dolly, daughter of AAP candidate Bibi Sarabjit Kaur, along with party workers, on Friday took out a procession in town and held a protest in front of the Zirakpur police station, accusing cops of inaction against eight people, who allegedly attacked party workers on February 2 night.",0,,
750,109,1956RTA,10-February-2017,2017,1,Violence against civilians,Unidentified Armed Group (India),,3,Civilians (India),,7,37,India,Assam,Udalguri,,Kalaigaon,26.5684,91.9731,2,The Telegraph (India),Suspected militants gunned down a farmer couple in Assam's Udalguri district last night.,2,,
750,203,1957RTA,10-February-2017,2017,1,Violence against civilians,Pedda Communal Militia,Muslim Group (India),4,Civilians (India),Hindu Group (India),7,47,India,Uttar Pradesh,Bijnor,,Naya Gaon ,29.4232,78.1492,1,Indian Express,"In an incident of Hindu-Muslim violence, a group of armed Muslim men from Pedda village in Bijnor district, attacked and killed a Jat youth and critically injured his father at Nayagon village in the same district on Friday.",1,,
750,131,1958RTA,11-February-2017,2017,1,Battle-No change of territory,Samajwadi Party Militia,,3,BSP: Bahujan Samaj Party Militia,,3,33,India,Uttar Pradesh,Meerut ,,Kithaur ,28.8660,77.9380,2,IANS-English,Some people opened fire on each other in a village in Kithaur area on Saturday over poll-related dispute between the Samajwadi Party (SP) and Bahujan Samaj Party (BSP).,0,,
750,242,1959RTA,11-February-2017,2017,1,Riots/Protests,Protesters (India),Students (India),6,,,0,60,India,Punjab,Fazilka,Fazilka,Abohar ,30.1569,74.2003,1,The Tribune,Students protested against “arbitrary” fee hikes by Panjab University for BA and MA courses in Abohar on Saturday.,0,,
750,135,1960RTA,11-February-2017,2017,1,Riots/Protests,Rioters (India),,5,Rioters (India),,5,55,India,Uttar Pradesh,Aligarh ,Aligarh ,Aligarh ,27.8814,78.0746,2,UNI (United News of India),Minor poll-related clashes were recorded in Aligarh during the first of seven phases of the Assembly Elections in Uttar Pradesh on Saturday.,0,,
750,128,1961RTA,11-February-2017,2017,1,Riots/Protests,Rioters (India),,5,Rioters (India),,5,55,India,Uttar Pradesh,Baghpat,Baghpat,Baghpat,28.9448,77.2186,1,Early Times (India),"Members of different communities clashed in Baghu colony in Baghpat on Saturday city when one side tried to stop the other from casting their votes. In the clash, ten persons were injured and admitted to hospital.",0,,
750,129,1962RTA,11-February-2017,2017,1,Riots/Protests,Rioters (India),RLD: Rashtriya Lok Dal ,5,Rioters (India),Dalit Communal Group (India),5,55,India,Uttar Pradesh,Baghpat,Baraut,Baraut,29.1019,77.2633,2,Early Times (India),"A poll-related clash was reported in Looyan village under Badaut area of Baghpat district on Saturday, after Rashtriya Lok Dal (RLD) workers obstructed Dalit voters from casting their vote.",0,,
750,52,1963RTA,11-February-2017,2017,1,Riots/Protests,Protesters (India),,6,,,0,60,India,Karnataka,Bangalore Urban,Bengaluru,Bengaluru,12.9719,77.5936,1,Times of India,"Over a thousand citizens formed a human chain in Bengaluru in a protest to save trees along the Jayamahal road, which were scheduled to be cut for infrastructure projects.",0,,
750,108,1964RTA,11-February-2017,2017,1,Riots/Protests,Protesters (India),Students (India),6,,,0,60,India,Bihar,Patna,Patna,Bijni,25.5966,85.1375,1,The Telegraph (India),Activists of the Bengali students group federation today burnt an effigy of chief minister Sarbananda Sonowal in Bijni protesting against the government's failure to ensure citizenship for Hindu Bengali migrants.,0,,
750,204,1965RTA,11-February-2017,2017,1,Riots/Protests,Protesters (India),,6,,,0,60,India,Uttar Pradesh,Bijnor,Bijnor,Bijnor,29.3730,78.1363,1,Indian Express,"On Saturday, around 200 people staged a protest on the Bijnor main road for five hours demanding justice and compensation for the family of Vishal who was killed the day before.",0,,
750,136,1966RTA,11-February-2017,2017,1,Riots/Protests,Rioters (India),,5,Rioters (India),,5,55,India,Uttar Pradesh,Etha,Etha,Etha,27.5585,78.6649,2,UNI (United News of India),Minor poll-related clashes were recorded in Etah during the first of seven phases of the Assembly Elections in Uttar Pradesh on Saturday.,0,,
750,190,1967RTA,11-February-2017,2017,1,Riots/Protests,Protesters (India),,6,,,0,60,India,Haryana,Gurgaon,Gurgaon,Gurgaon,28.4601,77.0263,1,Hindustan Times,Residents of Ansal's Sushant Lok-I in Gurgaon on Saturday staged a protest against civic apathy and the failure of agencies to build roads and boost power supply to the area.,0,,
750,64,1968RTA,11-February-2017,2017,1,Riots/Protests,Protesters (India),Labour Group (India),6,Police Forces of India,,1,16,India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.3840,78.4563,1,Times of India,"Around 200 cab drivers from Hyderabad organised a 'Vanta Varpu' programme (cooking on roads) to protest against taxi aggregators. Police took 21 cab drivers into custody. The protest, held near Forum Mall in Kukatpally, was organised under the aegis of the Telangana Cab Drivers and Owners Association (TCDOA). ",0,,
750,185,1969RTA,11-February-2017,2017,1,Riots/Protests,Protesters (India),Labour Group (India),6,,,0,60,India,Haryana,Jhajjar,Jhajjar,Jhajjar,28.6063,76.6565,1,The Tribune,Midday meal and ASHA workers held a protest outside Agriculture Minister OP Dhankar’s house in Jhajjar on Saturday over the attitude of the government to their demands.,0,,
750,186,1970RTA,11-February-2017,2017,1,Riots/Protests,Protesters (India),Labour Group (India),6,,,0,60,India,Haryana,Kaithal,Kaithal,Kaithal,29.8015,76.3995,1,The Tribune,"Midday meal and ASHA workers organised a procession to the office of Dharam Pal Sharma, state BJP vice-president, in Kaithal on Saturday, in support of their demands.",0,,
750,194,1971RTA,11-February-2017,2017,1,Riots/Protests,Rioters (India),Indian National Congress,5,Civilians (India),,7,57,India,Haryana,Gurgaon,,Kherki Daula ,28.4033,76.9835,1,The Pioneer (India),An ex-chairman of Gurugram block committee from Shikohpur village (Congress) and his supporters reportedly thrashed an employee and ransacked the Kherki Daula toll plaza on Delhi-Gurugram Expressway on Saturday.,0,,
750,132,1972RTA,11-February-2017,2017,1,Riots/Protests,Rioters (India),BSP: Bahujan Samaj Party,5,Police Forces of India,,1,15,India,Uttar Pradesh,Meerut ,,Kithaur ,28.8660,77.9380,2,IANS-English,An angry mob of Bahujan Samaj Party (BSP) supporters pelted stones at Samajwadi Party (SP) legislator Shahid Manzoor on Saturday during polling at the Islamia Madarsa poling booth in Meerut's Kithaur constituency. The police resorted to cane charge to disperse the unruly crowd.,0,,
750,51,1973RTA,11-February-2017,2017,1,Riots/Protests,Protesters (India),,6,,,0,60,India,Kerala,Kozhikode,Kozhikode,Kozhikode,11.2480,75.7804,1,IANS,Members of an action council in Kozhikode turned up in large numbers and staged a protest over the murder of Infosys software engineer Rasila in her office in Pune last month.,0,,
750,110,1974RTA,11-February-2017,2017,1,Riots/Protests,Rioters (India),Farmers (India),5,Rioters (India),Farmers (India),5,55,India,West Bengal,Nadia,,Krishnanagar,23.4005,88.5005,2,UNI (United News of India),"At least twenty people were injured, three of them critically, when farmers of two neighbouring districts clashed in Chorsundarpur in Nadia district today.",0,,
750,127,1975RTA,11-February-2017,2017,1,Riots/Protests,Rioters (India),,5,,,0,50,India,Uttar Pradesh,Lucknow,Lucknow,Lucknow,26.8392,80.9231,3,Early Times (India),Several incidences of stone pelting and clashes were reported during the first of seven phases of the Assembly Elections in Uttar Pradesh on Saturday.,0,,
