age,sex,goo,coo,doa,famsize,bro,sis,sib,po,ind,ref,rei,res,dis,gov,cit,hfd,ffd,ad1,ad2,ad3,ad4,ad5,adp,a1,a2,a3,d1,d2,d3,p1,p2,p3,p4,p5,p6
6,female,Daraa,Al-Sora,2013,6,3,1,,Unemployed,Unemployed,1,0,0,District 3,,,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
6,female,Daraa,Al-Sora,2013,4,1,2,,Unemployed,Unemployed,1,0,0,District 3,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,.,.,.,.,.,0
6,female,Daraa,Al-Sora,,5,1,3,,Unemployed,Unemployed,1,0,0,District 3,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,female,Daraa,Al-Sora,2013,5,1,2,,Unemployed,Unemployed,1,0,0,District 3,,,1,1,0,0,1,0,0,1,0,-1,0,0,1,0,1,0,0,0,0,0
7,female,Daraa,Al-Sora,2013,4,,2,,Unemployed,Unemployed,1,0,0,District 3,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
7,female,Daraa,Al-Sora,,6,1,3,,Unemployed,Unemployed,1,0,0,District 3,,,1,1,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0
8,female,Daraa,Al-Sora,2013,6,1,5,,Unemployed,Unemployed,1,0,0,District 3,,,1,1,0,0,0,0,1,1,-1,0,0,0,0,0,1,0,0,0,0,0
15,female,Daraa,Al-Sora,2012,10,3,3,,unemployed,Unemployed,1,0,0,District 3,,,1,0,0,0,0,1,1,1,-1,0,0,0,0,1,1,0,0,0,0,0
14,male,Daraa,Al-Sora,2012,4,1,1,,Unemployed,Unemployed,1,0,0,District 3,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
15,female,Daraa,Tafas,2012,5,,1,,unemployed,Unemployed,1,0,0,District 3,,,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
4,male,Daraa,Teeba,2012,6,2,2,,Unemployed,Unemployed,1,0,0,District 3,,,1,1,0,0,0,0,1,1,-1,0,1,1,1,0,1,0,0,0,0,0
5,male,Daraa,Teeba,2012,6,2,2,,Unemployed,Unemployed,1,0,0,District 3,,,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0
13,male,Hama,Trad,2012,7,3,2,,Unemployed,Unemployed,1,0,0,District 3,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,female,Daraa,,2013,6,1,3,,Unemployed,Unemployed,1,0,0,District 3,,,1,1,1,0,0,1,1,1,-1,0,0,0,0,0,1,0,0,0,0,0
7,female,Daraa,,,7,4,1,,Unemployed,Unemployed,1,0,0,District 3,,,1,0,0,0,0,0,0,1,-1,-1,1,0,1,0,0,0,0,0,0,0
7,female,Daraa,,2013,5,1,2,,Unemployed,Unemployed,1,0,0,District 3,,,1,1,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,
15,female,,,2012,9,4,4,,Unemployed,Unemployed,1,0,0,District 3,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,1,0,0,0
7,female,Daraa,Al-Sora,2013,7,3,2,,Worker,Blue Collar,1,0,0,District 3,,,1,1,0,0,0,1,1,1,-1,0,0,0,0,0,1,1,1,0,0,0
6,female,Daraa,Da'el,,8,4,2,,Worker,Blue Collar,1,0,0,District 3,,,1,1,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,1,0,0,0
7,female,Daraa,Inkhil,2014,11,6,4,,Worker,Blue Collar,1,0,0,District 3,,,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0
7,female,Daraa,Khirbet Gazaleh,2013,4,2,1,,Worker,Blue Collar,1,0,0,District 3,,,1,1,0,0,0,0,0,1,-1,-1,0,1,0,0,1,1,1,0,0,0
6,female,,,,6,2,1,,Worker,Blue Collar,1,0,0,District 3,,,1,0,0,0,0,0,1,0,-1,0,0,0,1,0,1,0,1,0,0,0
11,female,Daraa,Mahajjah,,10,2,6,,,,1,0,0,District 3,,,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
13,male,,,2014,5,2,2,,,,1,0,0,District 3,,,1,1,0,0,0,1,1,1,-1,0,1,1,1,0,1,0,1,0,0,0
9,male,Damascus,Dimashq,2013,7,0,3,,Barber,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1
11,male,Daraa,Inkhil,2013,6,2,1,,Barber,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
12,male,Daraa,Inkhil,2014,6,2,2,,Barber,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
12,male,Daraa,Inkhil,2013,6,4,1,,Barber,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
7,female,Daraa,,2014,6,2,3,,Barber,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,1,0,0,0
9,female,Daraa,,2013,6,2,2,,Barber,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0
6,female,Daraa,Alma,2014,6,2,1,,Blacksmith,Blue Collar,1,0,0,District 4,,,1,1,1,0,0,0,0,1,-1,0,1,0,0,0,0,0,1,1,0,0
7,male,Daraa,,2013,6,2,1,,Blacksmith,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
6,female,Daraa,Al-Harra,2013,6,2,1,,Businessman,White Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6,female,Daraa,Al-Sanamayn,2013,9,2,4,,Businessman,White Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0
6,female,Daraa ,Inkhil,2013,6,3,0,,Businessman,White Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0
9,female,Daraa ,Mahajjah,2013,8,3,3,,Businessman,White Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,1,1,1,0,1,0,1,1,0,0
5,female,Daraa,,2013,7,2,2,,Businessman,White Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
6,female,Daraa ,,2013,7,2,2,,Businessman,White Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,0,0,1,0,0,0,0
7,female,Daraa ,,2012,8,1,5,,Butcher,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
12,female,Daraa ,Al-Shaykh Maskin,2013,7,1,4,,Carpenter,Blue Collar,1,0,0,District 4,,,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,female,Daraa ,Inkhil,2013,7,4,1,,Carpenter,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
6,female,Daraa ,Tariq al-Sad,2013,4,0,1,,Carpenter,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10,female,Daraa ,Tasil,2013,6,2,2,,Carpenter,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
8,female,Daraa ,,2013,3,1,1,,Carpenter,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,female,Daraa ,,2013,7,1,4,,Carpenter,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0
6,female,Daraa ,Al-Shaykh Maskin,2013,7,1,3,,Construction,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
8,female,Daraa ,An Nasiriyah,2013,7,2,3,,Construction,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
10,female,Daraa ,An Nasiriyah,2014,7,2,3,,Construction,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,1,0,0,0,0,0,0
11,male,Daraa ,Busra al-Harir,2013,7,2,2,,Construction,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,1,1,-1,0,1,1,1,1,1,0,0,0,0,0
7,female,Daraa ,Inkhil,2013,6,1,2,,Construction,Blue Collar,1,0,0,District 4,,,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0
8,female,Daraa ,Jasim,2013,7,2,3,,Construction,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,female,Daraa ,Jasim,2014,6,2,2,,Construction,Blue Collar,1,0,0,District 4,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,female,Daraa ,,2014,5,1,1,,Construction,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0
9,female,Daraa ,Al-Hirak,2012,6,1,4,,Dead,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,female,Daraa ,Al-Shaykh Maskin,2013,7,1,5,,Dead,,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0
10,female,Daraa ,Al-Shaykh Maskin,2013,3,1,1,,Dead,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
8,male,Daraa ,,2013,6,4,0,,Dead,,1,0,0,District 4,,,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12,male,Daraa ,Al-Ghariya al-Gharbiyah,2013,5,3,0,,Driver,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
10,female,Daraa ,Busra al-Harir,2013,11,5,4,,Driver,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
7,male,Daraa ,Busra al-Harir,2013,7,2,3,,Driver,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0
9,female,Daraa ,Inkhil,2013,4,0,3,,Driver,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
10,female,Daraa ,Inkhil,2013,7,1,4,,Driver,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
10,female,Daraa ,Inkhil,2013,5,3,1,,Driver,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,female,Daraa ,,2013,8,1,3,,Driver,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
10,female,Daraa ,,2013,7,1,4,,Driver,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
13,female,Daraa ,,2012,9,2,5,,Driver,Blue Collar,1,0,0,District 4,,,1,1,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,1
7,male,Daraa ,,2013,6,2,2,,Driver,Blue Collar,1,0,0,District 4,,,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
6,female,Daraa ,Al-Ghariya al-Gharbiyah,2013,5,1,1,,Employed,,1,0,0,District 4,,,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
12,male,Daraa ,Al-Ghariya al-Gharbiyah,2013,7,3,3,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,1,1,-1,0,0,1,0,0,1,0,0,0,0,0
7,female,Daraa ,Al-Harra,2013,7,4,1,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
8,female,Daraa ,Alma,2013,7,0,5,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,female,Daraa ,Al-Sanamayn,2013,6,2,1,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0
9,female,Daraa ,Al-Sanamayn,2013,4,0,2,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
10,female,Daraa ,Al-Sanamayn,2013,9,4,3,,Employed,,1,0,0,District 4,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,female,Daraa ,Al-Sanamayn,,6,3,1,,Employed,,1,0,0,District 4,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,male,Daraa ,Al-Sanamayn,2013,6,3,2,,Employed,,1,0,0,District 4,,,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0
8,male,Daraa ,Al-Sanamayn,2013,8,3,3,,Employed,,1,0,0,District 4,,,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
9,female,Daraa ,Al-Shajara,2013,6,3,2,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
10,male,Daraa ,Al-Shajara,2013,9,3,4,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,1,0,0,0
6,female,Daraa ,Al-Shaykh Maskin,2013,9,2,6,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
9,female,Daraa ,Al-Shaykh Maskin,2013,5,1,2,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
6,male,Daraa ,Al-Shaykh Maskin,2013,5,4,0,,Employed,,1,0,0,District 4,,,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0
6,male,Daraa ,Al-Shaykh Maskin,2013,7,3,2,,Employed,,1,0,0,District 4,,,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
6,male,Daraa ,Al-Shaykh Maskin,2013,7,3,2,,Employed,,1,0,0,District 4,,,1,1,1,0,0,1,1,1,-1,0,1,0,0,0,0,0,0,0,0,0
8,male,Daraa ,Al-Shaykh Maskin,2013,6,2,2,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
8,male,Daraa ,Al-Shaykh Maskin,2013,6,3,1,,Employed,,1,0,0,District 4,,,1,0,1,0,0,0,0,1,-1,0,0,1,0,0,0,0,1,0,0,0
10,female,Daraa ,Al-Shaykh Saad,2013,7,1,4,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,female,Daraa ,Al-Teeba,2013,6,2,2,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
9,female,Daraa ,Al-Teeba,2013,7,1,4,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
10,female,Daraa ,Al-Teeba,2013,6,2,2,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0
7,male,Daraa ,Busra al-Harir,,6,1,4,,Employed,,1,0,0,District 4,,,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
9,female,Daraa ,Busra al-Sham,2013,4,1,2,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,female,Daraa ,Da'el,2013,6,1,3,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
12,female,Daraa ,Da'el,2013,6,1,3,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
10,female,Rif Dimashq,Darayya,2013,9,1,6,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
12,female,Idlib,Faqie,2013,7,1,4,,Employed,,1,0,0,District 4,,,1,1,1,0,0,0,0,1,-1,0,1,0,0,0,1,0,0,0,0,0
10,male,Daraa ,Ghabaghib,2013,7,3,2,,Employed,,1,0,0,District 4,,,1,1,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0
10,female,Rif Dimashq,Ghouta,2013,12,2,8,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
10,female,Rif Dimashq,Ghouta,2013,12,2,8,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0
6,male,Rif Dimashq,Harasta,2013,4,2,0,,Employed,,1,0,0,District 4,,,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0
6,male,Rif Dimashq,Harran al-Awamid,2013,7,4,1,,Employed,,1,0,0,District 4,,,1,1,1,0,0,0,1,1,-1,0,1,0,0,1,1,0,0,0,0,0
9,female,Daraa ,Inkhil,2013,7,3,2,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
9,female,Daraa ,Inkhil,2013,6,1,3,,Employed,,1,0,0,District 4,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10,female,Daraa ,Inkhil,2013,6,3,1,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,female,Daraa ,Inkhil,2013,8,2,5,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
11,female,Daraa ,Inkhil,2012,6,2,2,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
6,male,Daraa ,Inkhil,2013,6,4,1,,Employed,,1,0,0,District 4,,,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
6,male,Daraa ,Inkhil,2014,6,3,1,,Employed,,1,0,0,District 4,,,1,1,0,0,0,1,1,0,-1,0,1,0,0,0,0,0,0,0,0,0
6,male,Daraa ,Inkhil,2014,3,3,1,,Employed,,1,0,0,District 4,,,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0
6,male,Daraa ,Inkhil,2013,4,3,0,,Employed,,1,0,0,District 4,,,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
7,male,Daraa ,Inkhil,2013,5,3,1,,Employed,,1,0,0,District 4,,,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0
7,male,Daraa ,Inkhil,2013,6,4,0,,Employed,,1,0,0,District 4,,,1,1,1,0,0,0,0,1,-1,0,1,0,1,0,0,0,1,1,0,
8,male,Daraa ,Inkhil,2012,6,2,2,,Employed,,1,0,0,District 4,,,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
8,male,Daraa ,Inkhil,2013,8,2,4,,Employed,,1,0,0,District 4,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,male,Daraa ,Inkhil,2013,7,5,0,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,male,Daraa ,Inkhil,2013,7,4,1,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0
12,male,Daraa ,Inkhil,2013,6,3,1,,Employed,,1,0,0,District 4,,,1,1,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0
9,female,Daraa ,Jasim,2012,5,2,1,,Employed,,1,0,0,District 4,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,female,Daraa ,Jasim,2013,9,2,5,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
10,female,Daraa ,Jasim,2013,6,2,2,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
7,female,Daraa ,Maaraba,2013,6,2,1,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
7,female,Daraa ,Mahajjah,2013,7,3,2,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,female,Daraa ,Mahajjah,2013,7,3,2,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,female,Daraa ,Mahajjah,2011,6,2,2,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
12,female,Daraa ,Mahajjah,2012,7,1,4,,Employed,,1,0,0,District 4,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,male,Daraa,Namer,2013,8,3,3,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,0,0,1,0,0,1,0
9,male,Daraa,Namer,2013,9,3,4,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,1,0,1,1,1,1,0
11,female,Daraa ,Nawa,2013,10,2,6,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12,female,Daraa ,Nawa,,7,1,4,,Employed,,1,0,0,District 4,,,1,1,0,0,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0
13,female,Daraa ,Nawa,2013,6,2,2,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
7,male,Daraa ,Nawa,2013,5,0,2,,Employed,,1,0,0,District 4,,,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
8,male,Rif Dimashq,Otaybah,2013,8,5,1,,Employed,,1,0,0,District 4,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9,male,Rif Dimashq,Otaybah,2013,11,7,2,,Employed,,1,0,0,District 4,,,1,1,0,0,0,1,1,1,-1,0,1,0,0,0,1,0,0,0,0,0
9,female,Daraa,Tasil,2012,8,2,4,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,male,Jordan,Thuniba,2013,6,3,1,,Employed,,1,0,0,District 4,,,1,1,1,0,0,0,1,1,-1,0,1,0,0,0,1,0,0,0,0,0
13,female,Aleppo,Wadi al-Khel,2013,7,1,4,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,
6,female,Daraa ,,2014,7,3,2,,Employed,,1,0,0,District 4,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,female,Daraa ,,2014,6,3,2,,Employed,,1,0,0,District 4,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,female,Daraa ,,2014,9,4,3,,Employed,,1,0,0,District 4,,,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0
7,female,Daraa ,,2013,8,1,5,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0
7,female,Daraa ,,2014,7,1,4,,Employed,,1,0,0,District 4,,,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
7,female,Daraa ,,2014,10,4,4,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,female,Daraa ,,2013,6,1,3,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0
9,female,Daraa ,,2013,6,1,3,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0
9,female,Daraa ,,2013,7,1,4,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
10,female,Daraa ,,2013,8,3,3,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,female,Daraa ,,2013,7,4,1,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
10,female,Daraa ,,2013,7,3,2,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,male,Daraa ,,2013,8,4,2,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
6,male,Daraa ,,2013,6,1,3,,Employed,,1,0,0,District 4,,,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6,male,Daraa ,,2013,6,2,3,,Employed,,1,0,0,District 4,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8,male,Daraa ,,2013,7,1,4,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
9,male,Daraa ,,2013,7,3,2,,Employed,,1,0,0,District 4,,,1,1,0,0,0,1,1,1,-1,0,1,0,1,0,1,1,1,0,1,0
11,male,Daraa ,,2013,7,2,1,,Employed,,1,0,0,District 4,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,male,Daraa ,,2013,6,3,0,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
13,male,Daraa ,,2013,7,4,1,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,1,1,-1,0,0,0,0,0,1,0,0,0,0,0
7,female,Rif Dimashq,,2014,8,3,3,,Employed,,1,0,0,District 4,,,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
10,female,Rif Dimashq,,2013,7,2,3,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0
11,male,Rif Dimashq,,2014,7,3,2,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,1,0,0,0,0,1,0,0,1,
12,male,Rif Dimashq,,2014,7,6,0,,Employed,,1,0,0,District 4,,,1,1,0,0,0,0,0,0,-1,0,1,0,0,0,0,1,0,0,1,0
11,male,Daraa,Ghabaghib,2013,7,3,2,,Entrepreneur Trader,White Collar,1,0,0,District 4,,,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0
