"location","variable","Unit","Date","Value"
"Central African Republic","Population density","inhab/km2","1977",3.384
"Central African Republic","Population density","inhab/km2","1982",3.872
"Central African Republic","Population density","inhab/km2","1987",4.416
"Central African Republic","Population density","inhab/km2","1992",4.958
"Central African Republic","Population density","inhab/km2","1997",5.615
"Central African Republic","Population density","inhab/km2","2002",6.196
"Central African Republic","Population density","inhab/km2","2007",6.745
"Central African Republic","Population density","inhab/km2","2012",7.416
"Central African Republic","Population density","inhab/km2","2015",7.865
"Central African Republic","Population economically active","1000 inhab","1982",1081
"Central African Republic","Population economically active","1000 inhab","1987",1220
"Central African Republic","Population economically active","1000 inhab","1992",1346
"Central African Republic","Population economically active","1000 inhab","1997",1516
"Central African Republic","Population economically active","1000 inhab","2002",1664
"Central African Republic","Population economically active","1000 inhab","2007",1824
"Central African Republic","Population economically active","1000 inhab","2012",2060
"Central African Republic","Population economically active","1000 inhab","2014",2168
"Central African Republic","Population economically active in agriculture","1000 inhab","1982",904
"Central African Republic","Population economically active in agriculture","1000 inhab","1987",994
"Central African Republic","Population economically active in agriculture","1000 inhab","1992",1059
"Central African Republic","Population economically active in agriculture","1000 inhab","1997",1137
"Central African Republic","Population economically active in agriculture","1000 inhab","2002",1178
"Central African Republic","Population economically active in agriculture","1000 inhab","2007",1208
"Central African Republic","Population economically active in agriculture","1000 inhab","2012",1261
"Central African Republic","Population economically active in agriculture","1000 inhab","2014",1283
"Central African Republic","Male population economically active in agriculture","1000 inhab","1982",453
"Central African Republic","Male population economically active in agriculture","1000 inhab","1987",497
"Central African Republic","Male population economically active in agriculture","1000 inhab","1992",531
"Central African Republic","Male population economically active in agriculture","1000 inhab","1997",566
"Central African Republic","Male population economically active in agriculture","1000 inhab","2002",584
"Central African Republic","Male population economically active in agriculture","1000 inhab","2007",603
"Central African Republic","Male population economically active in agriculture","1000 inhab","2012",634
"Central African Republic","Male population economically active in agriculture","1000 inhab","2014",647
"Central African Republic","Female population economically active in agriculture","1000 inhab","1982",451
"Central African Republic","Female population economically active in agriculture","1000 inhab","1987",497
"Central African Republic","Female population economically active in agriculture","1000 inhab","1992",528
"Central African Republic","Female population economically active in agriculture","1000 inhab","1997",571
"Central African Republic","Female population economically active in agriculture","1000 inhab","2002",594
"Central African Republic","Female population economically active in agriculture","1000 inhab","2007",605
"Central African Republic","Female population economically active in agriculture","1000 inhab","2012",627
"Central African Republic","Female population economically active in agriculture","1000 inhab","2014",636
"Central African Republic","Gross Domestic Product (GDP)","current US$","1962",124482774
"Central African Republic","Gross Domestic Product (GDP)","current US$","1967",163820514
"Central African Republic","Gross Domestic Product (GDP)","current US$","1972",230317883
"Central African Republic","Gross Domestic Product (GDP)","current US$","1977",507298148
"Central African Republic","Gross Domestic Product (GDP)","current US$","1982",748312391
"Central African Republic","Gross Domestic Product (GDP)","current US$","1987",1200991976
"Central African Republic","Gross Domestic Product (GDP)","current US$","1992",1411917554
"Central African Republic","Gross Domestic Product (GDP)","current US$","1997",937741512
"Central African Republic","Gross Domestic Product (GDP)","current US$","2002",991387865
"Central African Republic","Gross Domestic Product (GDP)","current US$","2007",1698125618
"Central African Republic","Gross Domestic Product (GDP)","current US$","2012",2169706564
"Central African Republic","Gross Domestic Product (GDP)","current US$","2014",1782927903
"Central African Republic","GDP per capita","current US$/inhab","1962",79.95
"Central African Republic","GDP per capita","current US$/inhab","1967",95.3
"Central African Republic","GDP per capita","current US$/inhab","1972",121.2
"Central African Republic","GDP per capita","current US$/inhab","1977",240.7
"Central African Republic","GDP per capita","current US$/inhab","1982",310.2
"Central African Republic","GDP per capita","current US$/inhab","1987",436.6
"Central African Republic","GDP per capita","current US$/inhab","1992",457.1
"Central African Republic","GDP per capita","current US$/inhab","1997",268.1
"Central African Republic","GDP per capita","current US$/inhab","2002",256.8
"Central African Republic","GDP per capita","current US$/inhab","2007",404.1
"Central African Republic","GDP per capita","current US$/inhab","2012",469.6
"Central African Republic","GDP per capita","current US$/inhab","2014",363.9
"Central African Republic","Agriculture, value added to GDP","%","1967",39.52
"Central African Republic","Agriculture, value added to GDP","%","1972",38.49
"Central African Republic","Agriculture, value added to GDP","%","1977",40.24
"Central African Republic","Agriculture, value added to GDP","%","1982",41.67
"Central African Republic","Agriculture, value added to GDP","%","1987",47.31
"Central African Republic","Agriculture, value added to GDP","%","1992",46.87
"Central African Republic","Agriculture, value added to GDP","%","1997",54.78
"Central African Republic","Agriculture, value added to GDP","%","2002",53.62
"Central African Republic","Agriculture, value added to GDP","%","2007",54.28
"Central African Republic","Agriculture, value added to GDP","%","2012",53.94
"Central African Republic","Agriculture, value added to GDP","%","2014",58.2
"Central African Republic","Human Development Index (HDI) [highest = 1]","","1980",0.2953
"Central African Republic","Human Development Index (HDI) [highest = 1]","","1990",0.3141
"Central African Republic","Human Development Index (HDI) [highest = 1]","","2000",0.3097
"Central African Republic","Human Development Index (HDI) [highest = 1]","","2005",0.3274
"Central African Republic","Human Development Index (HDI) [highest = 1]","","2012",0.3726
"Central African Republic","Human Development Index (HDI) [highest = 1]","","2013",0.3405
"Central African Republic","Human Development Index (HDI) [highest = 1]","","2014",0.3501
"Central African Republic","Gender Inequality Index (GII) [equality = 0; inequality = 1)","","2005",0.682
"Central African Republic","Gender Inequality Index (GII) [equality = 0; inequality = 1)","","2013",0.654
"Central African Republic","Gender Inequality Index (GII) [equality = 0; inequality = 1)","","2014",0.6549
"Central African Republic","Prevalence of undernourishment (3-year average)","%","1992",47.3
"Central African Republic","Prevalence of undernourishment (3-year average)","%","1997",49.4
"Central African Republic","Prevalence of undernourishment (3-year average)","%","2002",42.9
"Central African Republic","Prevalence of undernourishment (3-year average)","%","2007",40.7
"Central African Republic","Prevalence of undernourishment (3-year average)","%","2012",34.1
"Central African Republic","Prevalence of undernourishment (3-year average)","%","2014",37.6
"Central African Republic","Number people undernourished (3-year average)","%","1992",1400
"Central African Republic","Number people undernourished (3-year average)","%","1997",1700
"Central African Republic","Number people undernourished (3-year average)","%","2002",1600
"Central African Republic","Number people undernourished (3-year average)","%","2007",1600
"Central African Republic","Number people undernourished (3-year average)","%","2012",1500
"Central African Republic","Number people undernourished (3-year average)","%","2014",1700
"Central African Republic","Long-term average precipitation in depth","mm/yr","1962",1343
"Central African Republic","Long-term average precipitation in depth","mm/yr","1967",1343
"Central African Republic","Long-term average precipitation in depth","mm/yr","1972",1343
"Central African Republic","Long-term average precipitation in depth","mm/yr","1977",1343
"Central African Republic","Long-term average precipitation in depth","mm/yr","1982",1343
"Central African Republic","Long-term average precipitation in depth","mm/yr","1987",1343
"Central African Republic","Long-term average precipitation in depth","mm/yr","1992",1343
"Central African Republic","Long-term average precipitation in depth","mm/yr","1997",1343
"Central African Republic","Long-term average precipitation in depth","mm/yr","2002",1343
"Central African Republic","Long-term average precipitation in depth","mm/yr","2007",1343
"Central African Republic","Long-term average precipitation in depth","mm/yr","2012",1343
"Central African Republic","Long-term average precipitation in depth","mm/yr","2014",1343
"Central African Republic","Long-term average precipitation in volume","10^9 m3/yr","1962",836.7
"Central African Republic","Long-term average precipitation in volume","10^9 m3/yr","1967",836.7
"Central African Republic","Long-term average precipitation in volume","10^9 m3/yr","1972",836.7
"Central African Republic","Long-term average precipitation in volume","10^9 m3/yr","1977",836.7
"Central African Republic","Long-term average precipitation in volume","10^9 m3/yr","1982",836.7
"Central African Republic","Long-term average precipitation in volume","10^9 m3/yr","1987",836.7
"Central African Republic","Long-term average precipitation in volume","10^9 m3/yr","1992",836.7
"Central African Republic","Long-term average precipitation in volume","10^9 m3/yr","1997",836.7
"Central African Republic","Long-term average precipitation in volume","10^9 m3/yr","2002",836.7
"Central African Republic","Long-term average precipitation in volume","10^9 m3/yr","2007",836.7
"Central African Republic","Long-term average precipitation in volume","10^9 m3/yr","2012",836.7
"Central African Republic","Long-term average precipitation in volume","10^9 m3/yr","2014",836.7
"Central African Republic","National Rainfall Index (NRI)","mm/yr","1963",1399
"Central African Republic","National Rainfall Index (NRI)","mm/yr","1970",1372
"Central African Republic","National Rainfall Index (NRI)","mm/yr","1974",1358
"Central African Republic","National Rainfall Index (NRI)","mm/yr","1981",1391
"Central African Republic","National Rainfall Index (NRI)","mm/yr","1987",1296
"Central African Republic","National Rainfall Index (NRI)","mm/yr","1991",1349
"Central African Republic","National Rainfall Index (NRI)","mm/yr","1995",1373
"Central African Republic","National Rainfall Index (NRI)","mm/yr","2001",1331
"Central African Republic","Surface water produced internally","10^9 m3/yr","1962",141
"Central African Republic","Surface water produced internally","10^9 m3/yr","1967",141
"Central African Republic","Surface water produced internally","10^9 m3/yr","1972",141
"Central African Republic","Surface water produced internally","10^9 m3/yr","1977",141
"Central African Republic","Surface water produced internally","10^9 m3/yr","1982",141
"Central African Republic","Surface water produced internally","10^9 m3/yr","1987",141
"Central African Republic","Surface water produced internally","10^9 m3/yr","1992",141
"Central African Republic","Surface water produced internally","10^9 m3/yr","1997",141
"Central African Republic","Surface water produced internally","10^9 m3/yr","2002",141
"Central African Republic","Surface water produced internally","10^9 m3/yr","2007",141
"Central African Republic","Surface water produced internally","10^9 m3/yr","2012",141
"Central African Republic","Surface water produced internally","10^9 m3/yr","2014",141
